health_expenditures,treatment_locality,age_hh,educ_hh,dirtfloor,bathroom,hospital_distance
5.049882889,Yes,40,4,1,0,155.6102121
22.5234127,Yes,82,3,1,1,155.6102121
15.61612988,Yes,62,3,0,1,155.6102121
1.565715075,Yes,38,5,0,1,155.6102121
2.104081392,Yes,49,2,1,1,155.6102121
6.211848259,Yes,29,6,0,0,155.6102121
3.538165331,Yes,49,3,1,1,155.6102121
4.614804268,Yes,37,6,1,1,155.6102121
2.674587488,Yes,63,3,1,1,155.6102121
4.714743614,Yes,38,9,1,1,155.6102121
10.51821613,Yes,67,2,1,1,155.6102121
2.142812967,Yes,36,2,1,1,155.6102121
9.528521538,Yes,51,3,0,0,155.6102121
3.615036249,Yes,58,6,0,1,155.6102121
5.520368576,Yes,47,3,0,1,155.6102121
6.737279892,Yes,41,1,1,0,132.1117805
24.54355621,Yes,36,3,1,1,132.1117805
22.96235275,Yes,30,2,1,0,132.1117805
8.484946251,Yes,29,1,1,1,132.1117805
18.14004898,Yes,31,0,1,1,132.1117805
55.36102676,Yes,76,0,1,1,132.1117805
41.54766464,Yes,30,9,1,0,132.1117805
21.9698658,Yes,31,0,0,0,132.1117805
7.196345329,Yes,28,4,1,0,132.1117805
4.223015785,Yes,33,6,0,0,132.1117805
2.985410929,Yes,62,1,0,0,132.1117805
11.66501141,Yes,46,0,1,1,132.1117805
29.39902115,Yes,56,0,1,1,132.1117805
7.292004585,Yes,33,3,0,1,132.1117805
4.811371803,Yes,66,0,1,0,132.1117805
5.2119627,Yes,55,0,1,1,132.1117805
14.2656374,Yes,31,3,0,1,132.1117805
15.41950512,Yes,26,0,1,0,132.1117805
5.567609787,Yes,41,3,1,1,132.1117805
4.512191772,Yes,59,0,1,1,132.1117805
7.281058311,Yes,41,0,1,0,132.1117805
8.034485817,Yes,41,4,0,1,132.1117805
5.100594521,Yes,56,0,0,0,132.1117805
1.365919352,Yes,42,0,1,0,132.1117805
4.54240036,Yes,49,2,1,1,132.1117805
0.451624095,Yes,37,6,1,0,132.1117805
6.171181679,Yes,30,6,0,0,132.1117805
3.453308344,Yes,41,6,1,1,132.1117805
7.513907433,Yes,47,3,1,1,132.1117805
8.496891975,Yes,55,0,1,0,132.1117805
4.630968094,Yes,49,2,1,1,132.1117805
4.196959496,Yes,32,0,1,0,132.1117805
7.017243385,Yes,41,6,1,1,132.1117805
6.029431343,Yes,47,1,1,0,132.1117805
15.14017391,Yes,32,3,1,0,132.1117805
3.550454378,Yes,41,4,1,1,132.1117805
5.322943687,Yes,41,3,1,0,132.1117805
11.52509594,Yes,32,3,1,0,129.3415562
17.52619934,Yes,26,3,1,0,129.3415562
9.871699333,Yes,72,0,1,0,129.3415562
12.58047009,Yes,39,2,1,1,129.3415562
13.22532368,Yes,39,3,0,1,136.2710767
8.135565758,Yes,55,0,0,1,136.2710767
20.5520649,Yes,40,4,1,1,136.2710767
15.31863689,Yes,24,9,1,1,136.2710767
0,Yes,46,0,0,1,136.2710767
7.531805992,Yes,42,1,0,1,136.2710767
5.594843864,Yes,23,1,0,1,136.2710767
4.248656273,Yes,42,6,0,1,136.2710767
5.926259041,Yes,29,11,1,1,136.2710767
22.77079964,No,48,0,1,0,143.0090656
9.782165527,No,44,2,1,1,143.0090656
13.43314934,No,57,0,1,1,143.0090656
17.52431107,No,34,3,1,1,143.0090656
36.47611237,No,38,0,1,0,143.0090656
19.47457886,No,35,9,1,0,143.0090656
23.63402939,No,81,0,1,1,143.0090656
28.74987221,No,47,0,1,1,143.0090656
22.17658424,No,31,5,1,0,143.0090656
19.34421158,No,28,1,0,0,143.0090656
19.9454422,No,55,9,1,0,143.0090656
30.68346214,No,59,0,0,1,143.0090656
20.66760445,No,23,9,0,0,143.0090656
22.72012138,No,38,0,1,0,143.0090656
13.07778549,No,44,7,0,1,143.0090656
32.37887573,No,66,0.5,0,0,143.0090656
18.49825668,No,34,6,1,0,143.0090656
9.653194427,No,27,4,1,0,143.0090656
12.47319126,No,33,12,1,0,143.0090656
23.6012516,No,46,0,1,0,143.0090656
31.9844799,No,58,0,1,0,143.0090656
23.86353683,No,27,0,1,0,143.0090656
14.62712955,No,42,0,0,1,143.0090656
17.06235504,No,22,6,1,0,143.0090656
16.54088974,No,37,0,0,0,143.0090656
53.39642334,No,21,6,1,0,143.0090656
24.08603859,No,18,9,0,0,143.0090656
7.931794167,Yes,29,2,0,0,122.1542438
8.022135735,Yes,29,6,0,0,122.1542438
17.62291908,No,49,4,0,0,116.8289979
14.84006691,No,35,6,1,0,116.8289979
20.82808113,No,52,3,0,0,116.8289979
22.99732399,No,63,3,1,0,116.8289979
13.80622578,Yes,56,2,1,0,107.0905386
40.28718185,Yes,27,6,0,0,107.0905386
1.492681742,Yes,42,9,0,1,107.0905386
28.80750656,Yes,59,0,1,1,107.0905386
9.439856529,Yes,25,6,0,0,107.0905386
13.9373045,Yes,25,9,0,0,107.0905386
12.51848888,Yes,30,9,0,0,107.0905386
5.586410522,Yes,35,6,0,1,107.0905386
4.659072876,Yes,39,6,0,1,107.0905386
23.20398331,Yes,33,6,0,1,107.0905386
9.91745472,Yes,23,6,0,1,107.0905386
11.22549915,Yes,24,9,1,0,107.0905386
12.85078144,Yes,25,6,0,0,107.0905386
21.85520172,Yes,21,9,0,1,107.0905386
7.015334129,Yes,31,6,0,1,107.0905386
6.652781487,Yes,43,6,0,1,107.0905386
13.59281635,Yes,33,0,0,0,122.4102454
8.151701927,Yes,37,3,1,0,122.4102454
22.41255569,Yes,33,9,0,0,122.4102454
8.516898155,Yes,69,0,1,0,122.4102454
0,Yes,35,6,1,0,122.4102454
11.97088337,Yes,48,0,1,0,144.1660195
57.6149559,Yes,27,0,1,0,144.1660195
3.474931955,Yes,46,2,1,0,144.1660195
4.669851303,Yes,28,0,1,0,144.1660195
1.551016092,Yes,37,0,1,0,105.4602118
13.39888096,Yes,41,3,0,1,105.4602118
10.47647762,Yes,41,2,1,0,105.4602118
12.82376766,Yes,50,0,1,0,105.4602118
5.059313774,Yes,37,0,0,1,105.4602118
5.143699646,Yes,38,4,1,0,105.4602118
6.062954903,Yes,30,6,1,1,105.4602118
5.522777557,Yes,28,0,1,0,105.4602118
15.16263294,Yes,38,0,1,0,105.4602118
7.242590904,Yes,38,2,1,0,105.4602118
20.09926033,Yes,77,1,1,0,132.9942115
11.77540874,Yes,39,3,1,1,132.9942115
7.146761894,Yes,36,6,0,0,132.9942115
14.1350832,Yes,71,3,0,0,132.9942115
27.21988297,Yes,37,6,0,1,132.9942115
18.62818527,Yes,28,6,0,1,132.9942115
22.14790344,Yes,41,4,1,0,132.9942115
19.66352654,Yes,39,6,0,0,132.9942115
17.00575447,Yes,34,6,1,1,132.9942115
31.90831375,Yes,35,6,0,0,132.9942115
19.10916901,Yes,26,6,0,0,132.9942115
17.66551971,Yes,50,0,1,1,131.4107325
22.16490746,Yes,31,6,1,1,131.4107325
15.7734766,Yes,39,14,0,0,93.56069225
0.053552818,Yes,71,6,1,0,93.56069225
7.111058235,Yes,29,0.5,1,0,93.56069225
8.699538231,Yes,64,1,1,0,93.56069225
12.9220438,Yes,34,6,1,0,93.56069225
7.179049492,Yes,29,6,1,0,93.56069225
0,Yes,73,6,1,0,93.56069225
5.396492958,Yes,53,0,1,1,93.56069225
11.29113865,Yes,43,1,1,0,93.56069225
10.70603657,Yes,35,6,1,0,93.56069225
8.234238625,Yes,41,1,1,1,93.56069225
6.70023632,Yes,36,9,1,1,93.56069225
23.01383209,Yes,70,0,0,0,93.56069225
28.05765152,Yes,73,3,1,1,93.56069225
16.72168159,Yes,42,3,1,0,97.54070116
6.918070793,Yes,68,3,1,0,97.54070116
51.17977905,Yes,79,0,1,0,97.54070116
28.35892487,No,35,3,0,1,143.9319342
29.04140472,No,33,4,0,1,143.9319342
30.94755554,No,39,2,0,1,143.9319342
27.7783165,No,41,0,1,0,143.9319342
24.75846481,No,74,0.5,0,1,143.9319342
15.63015461,No,56,0,0,1,143.9319342
24.14947891,No,41,6,0,1,143.9319342
46.16718674,No,35,3,0,1,143.9319342
12.03232288,No,48,2,0,1,143.9319342
18.32244301,No,41,3,0,1,143.9319342
33.9013443,No,50,0,0,1,143.9319342
43.7859726,No,78,0,0,1,143.9319342
30.60085487,No,36,0,0,0,143.9319342
29.30606461,No,37,7,0,1,143.9319342
31.59226418,No,31,2,0,1,143.9319342
13.67928982,No,47,1,0,0,143.9319342
15.08429623,No,59,2,0,1,143.9319342
4.447021484,Yes,41,4,1,1,145.8867839
0,Yes,41,2,0,0,145.8867839
16.96740532,Yes,48,0,0,1,145.8867839
0,Yes,43,2.839874744,1,1,145.8867839
16.85497093,Yes,34,3,0,0,145.8867839
12.66485119,Yes,23,6,0,0,145.8867839
7.673380852,Yes,45,0,1,0,145.8867839
8.515198708,Yes,77,0,1,0,145.8867839
9.524079323,Yes,35,4,1,1,166.3063745
17.86382484,Yes,37,3,1,1,166.3063745
2.558442354,Yes,48,3,0,1,166.3063745
5.040537834,Yes,64,0,0,1,166.3063745
1.358862162,Yes,57,0,1,1,166.3063745
3.701877832,Yes,39,2,0,1,166.3063745
8.335473061,Yes,44,3,0,1,166.3063745
6.560005188,Yes,37,4,0,1,166.3063745
0.39532584,Yes,23,4,1,1,166.3063745
3.399459124,Yes,21,6,1,1,166.3063745
0,Yes,46,2,1,1,166.3063745
16.8390522,Yes,20,0,1,0,166.3063745
21.3030262,Yes,53,3,0,1,166.3063745
0,Yes,46,3,0,1,166.3063745
20.90015411,Yes,36,3,0,1,166.3063745
3.451263666,Yes,31,6,1,1,166.3063745
0,Yes,48,2,0,1,166.3063745
6.788681984,Yes,57,0,0,1,166.3063745
10.35078526,Yes,59,0,0,1,166.3063745
3.958722353,Yes,33,0,0,1,166.3063745
8.264269829,Yes,49,2,0,1,166.3063745
12.60089588,Yes,61,3,0,1,166.3063745
6.643399239,Yes,28,2,0,1,166.3063745
1.29996419,Yes,33,5,0,1,166.3063745
3.990020037,Yes,74,0,0,1,166.3063745
4.678462982,Yes,39,3,0,1,166.3063745
1.385001421,Yes,37,2,0,1,166.3063745
4.23486805,Yes,31,6,1,1,166.3063745
5.062365532,Yes,42,0,1,1,166.3063745
2.541363955,Yes,49,0,1,1,166.3063745
44.13735199,Yes,23,3,1,0,166.3063745
4.458023071,Yes,76,0,1,1,166.3063745
0.911495388,Yes,41,2,1,1,166.3063745
0.389394939,Yes,44,0,1,0,166.3063745
13.44355106,Yes,44,3,0,1,166.3063745
22.73854446,Yes,51,0,1,0,166.3063745
0.100679591,Yes,26,9,0,1,166.3063745
7.560290337,Yes,33,6,0,1,128.0156027
5.715559006,Yes,53,0,1,1,128.0156027
12.77735615,Yes,60,2.839874744,1,1,128.0156027
8.135275841,Yes,40,2,1,1,128.0156027
6.634429932,Yes,39,6,1,1,128.0156027
0.062890247,Yes,48,0,1,0,128.0156027
8.738724709,Yes,46,0,0,0,128.0156027
7.505234718,Yes,40,1,0,0,128.0156027
9.013842583,Yes,55,0,0,1,128.0156027
0,Yes,70,0,0,1,128.0156027
1.676035166,Yes,29,9,0,1,128.0156027
7.721457481,Yes,29,6,0,1,128.0156027
0,Yes,41,3,0,1,128.0156027
6.325940132,Yes,35,4,0,1,128.0156027
60.57444382,Yes,28,6,0,0,128.0156027
6.436585426,Yes,28,6,0,1,128.0156027
9.905436516,Yes,26,9,1,0,128.0156027
10.56723118,Yes,47,2,0,1,128.0156027
10.40700245,Yes,40,2,0,0,128.0156027
16.48271561,Yes,26,9,0,1,128.0156027
11.61939144,Yes,28,6,1,1,128.0156027
6.481794357,Yes,33,6,0,0,128.0156027
15.62646198,Yes,46,1,0,1,128.0156027
7.018885612,Yes,35,3,1,0,96.73200306
9.10586071,Yes,35,2,0,0,96.73200306
14.19869137,Yes,24,2,0,0,96.73200306
23.38381577,No,35,2,1,0,120.9653411
11.01285744,No,59,0,0,1,120.9653411
22.99033546,No,59,0,1,1,120.9653411
10.97333336,No,38,2,1,1,120.9653411
12.25542831,No,43,2,1,1,120.9653411
17.92199707,No,27,3,1,0,120.9653411
12.2439642,No,40,0,0,1,120.9653411
14.27786541,No,24,9,0,1,120.9653411
18.09843063,No,42,0,1,1,120.9653411
16.21697807,No,45,4,0,1,120.9653411
11.09704113,No,43,2,0,1,120.9653411
44.19167709,No,43,3,0,1,120.9653411
21.67066765,No,53,1,1,1,120.9653411
10.9333477,No,34,3,1,1,120.9653411
26.94516373,No,55,0,1,1,120.9653411
18.3582077,No,37,2,0,1,120.9653411
13.29703808,No,66,0,0,1,120.9653411
18.25097084,No,31,6,0,1,120.9653411
13.6857748,No,38,3,0,1,120.9653411
9.557221413,No,57,3,1,1,120.9653411
24.96249771,No,59,0,1,1,120.9653411
9.594958305,No,36,0,1,1,120.9653411
15.46364021,No,60,0,0,1,120.9653411
0,Yes,54,0,1,0,128.3441222
0,Yes,33,4,1,0,128.3441222
1.800912142,Yes,31,0,1,0,128.3441222
20.70974731,No,36,0,1,0,123.2546981
14.44773865,No,39,0,0,1,123.2546981
23.35221863,No,49,0,1,1,123.2546981
36.25921249,No,28,0,1,1,123.2546981
15.69083023,No,40,1,1,1,123.2546981
14.38355923,No,29,0,1,0,123.2546981
28.96253204,No,46,0,0,1,123.2546981
16.37771225,No,35,3,1,1,123.2546981
22.57893944,No,45,0,0,1,123.2546981
12.22093487,No,31,0,1,1,123.2546981
18.13182259,No,29,6,0,1,123.2546981
6.726942062,Yes,32,9,1,1,135.9071364
16.60332298,Yes,47,0,0,0,135.9071364
0,Yes,52,0,1,1,135.9071364
3.286794901,Yes,42,0,1,0,135.9071364
11.2533083,Yes,28,6,1,0,135.9071364
17.59290123,Yes,75,0,0,0,135.9071364
1.69811368,Yes,31,6,1,1,135.9071364
5.065134048,Yes,57,0,1,1,135.9071364
6.494030952,Yes,26,4,1,1,135.9071364
16.16662025,Yes,22,5,1,0,135.9071364
8.718922615,Yes,25,6,1,1,135.9071364
5.092483521,Yes,31,6,1,1,135.9071364
6.627158165,Yes,31,9,1,0,135.9071364
8.902821541,Yes,30,9,1,0,135.9071364
15.50190353,No,46,6,0,0,116.2344538
19.959692,No,36,3,0,1,116.2344538
26.88186646,No,30,6,0,0,116.2344538
16.26027489,No,40,4,0,0,116.2344538
17.5191288,No,68,0,0,0,116.2344538
33.52011108,No,32,5,1,0,116.2344538
19.56566238,No,35,6,1,0,116.2344538
38.15906143,No,58,1,1,0,116.2344538
24.95637512,No,40,2,0,0,116.2344538
33.97939301,No,31,2,0,0,116.2344538
31.1802063,No,54,1,1,1,155.2978263
20.5591259,No,32,6,0,1,155.2978263
32.20397949,No,19,5,1,1,155.2978263
19.11829758,No,25,6,0,1,155.2978263
19.90796852,No,45,0,0,1,155.2978263
16.35765457,No,39,2,1,1,155.2978263
16.71680641,No,31,3,0,1,155.2978263
18.76934242,No,28,6,0,1,155.2978263
21.52153587,No,35,1,1,1,155.2978263
20.42993164,No,27,6,0,1,155.2978263
21.37339973,No,56,0,1,0,155.2978263
20.18418312,No,27,9,0,1,155.2978263
14.04884815,No,44,2,0,0,155.2978263
6.314806938,Yes,38,0,1,1,159.2636932
6.943359375,Yes,24,6,0,1,159.2636932
16.92503738,Yes,33,3,0,1,159.2636932
2.309059381,Yes,32,3,0,1,159.2636932
19.55714226,Yes,26,5,1,1,159.2636932
1.193173647,Yes,37,4,0,1,159.2636932
20.03114891,Yes,35,5,0,1,159.2636932
10.45349979,Yes,54,1,0,1,159.2636932
27.95750809,Yes,35,2,0,1,159.2636932
9.814091682,Yes,46,2,0,1,159.2636932
3.37453866,Yes,48,1,0,1,159.2636932
12.5818758,Yes,31,2,0,1,159.2636932
4.306334496,Yes,43,2,0,1,159.2636932
13.19076824,Yes,44,0,0,1,159.2636932
3.096686602,Yes,42,3,0,1,159.2636932
19.69675064,Yes,26,5,0,1,159.2636932
0.422379673,Yes,38,3,0,1,159.2636932
13.24640369,Yes,40,2,1,1,159.2636932
3.456156015,Yes,38,2,0,1,159.2636932
3.851657152,Yes,36,2,0,1,159.2636932
7.433293343,Yes,54,1,1,1,159.2636932
37.59983063,Yes,56,0,1,0,159.2636932
0.640532672,Yes,39,3,0,1,159.2636932
14.14361668,Yes,36,2,0,1,159.2636932
41.70936584,No,21,2,1,1,127.4446978
34.83712006,No,50,0,1,0,127.4446978
28.76572037,No,31,0,1,1,127.4446978
11.38228321,Yes,23,5,1,0,124.3079532
2.611808062,Yes,27,3,1,0,124.3079532
6.830836296,Yes,29,3,1,0,124.3079532
4.264554977,Yes,32,1,0,0,124.3079532
5.135627747,Yes,46,1,1,0,124.3079532
19.25769615,Yes,50,0,1,0,124.3079532
6.986981392,Yes,63,0,1,0,124.3079532
25.56498909,No,30,2,1,1,119.3203957
9.339977264,No,41,0,0,1,119.3203957
14.19158173,No,41,0,0,0,119.3203957
11.88208008,No,31,1,1,0,119.3203957
24.58286095,No,56,0,1,0,119.3203957
14.20579243,No,43,0,1,0,119.3203957
10.83651733,No,37,0,1,0,119.3203957
25.63881111,No,45,0,1,0,119.3203957
19.3457737,No,26,4,1,0,119.3203957
25.04251862,No,49,0,0,0,119.3203957
42.62453842,No,61,0,0,1,119.3203957
28.5038681,No,63,0,0,0,119.3203957
21.31431007,No,48,3,0,1,119.3203957
18.75692749,No,69,0,0,1,119.3203957
16.36219788,No,43,3,1,0,119.3203957
12.99169636,No,51,0,1,0,119.3203957
15.27573013,No,27,0,1,0,119.3203957
19.3106842,No,71,0,1,0,119.3203957
11.20299435,Yes,70,0,0,0,81.89588106
11.61532974,No,45,0,1,0,71.44306808
19.61926651,No,33,0,1,0,71.44306808
25.90219688,No,43,2,0,1,71.44306808
18.59057617,No,23,3,0,0,71.44306808
38.73167038,No,39,4,0,0,71.44306808
25.82505989,No,52,0,1,0,71.44306808
15.23198986,No,33,1,1,1,71.44306808
10.62880135,No,28,9,0,0,71.44306808
13.18257427,No,80,0,1,1,71.44306808
36.17764664,No,22,6,0,1,71.44306808
14.84332275,No,33,3,1,0,71.44306808
19.2434597,No,45,3,1,0,88.40868749
24.44274902,No,63,0,0,0,88.40868749
20.04894829,No,41,3,1,0,88.40868749
5.06812191,Yes,33,3,0,1,74.70753122
9.607317924,Yes,86,0,1,0,74.70753122
5.392066002,Yes,42,2,0,0,74.70753122
6.976866722,Yes,61,2,1,0,74.70753122
15.37549686,Yes,42,3,1,1,88.84794785
6.410762787,Yes,44,3,0,0,88.84794785
18.2810173,Yes,32,4,0,1,88.84794785
6.466919899,Yes,48,3,1,1,88.84794785
10.20979404,Yes,48,6,1,1,88.84794785
8.757151604,Yes,41,3,0,0,78.57722048
0,Yes,43,3,0,0,78.57722048
14.34871578,Yes,28,6,1,0,78.57722048
14.98046017,Yes,23,6,0,0,78.57722048
4.687944412,Yes,28,6,0,0,78.57722048
7.777054787,Yes,39,6,0,0,78.57722048
4.381728172,Yes,40,3,1,0,78.57722048
2.123468637,Yes,71,0,0,0,78.57722048
5.515659332,Yes,31,4,0,0,78.57722048
9.180150032,Yes,28,9,1,0,91.10788447
13.26419926,Yes,32,6,0,1,91.10788447
34.06280518,Yes,42,2,0,1,91.10788447
2.307324648,Yes,43,0,0,0,91.10788447
4.707798958,Yes,38,2,1,0,91.10788447
18.87296486,Yes,43,2,1,0,91.10788447
8.841361046,Yes,57,1,1,0,91.10788447
5.348986626,Yes,33,6,0,0,91.10788447
9.422402382,Yes,24,6,0,0,91.10788447
11.66588116,Yes,38,6,0,1,91.10788447
0.355869472,Yes,37,6,0,1,91.10788447
13.06158352,Yes,31,3,0,1,91.10788447
3.4223454,Yes,62,0,0,0,91.10788447
8.119870186,Yes,41,2,1,0,91.10788447
9.795285225,Yes,41,3,1,0,91.10788447
37.94572067,Yes,61,0,0,0,91.10788447
6.356861115,Yes,23,3,0,1,91.10788447
6.566556931,Yes,46,3,1,1,116.0779012
9.645573616,Yes,46,1,0,1,116.0779012
17.9091568,Yes,23,6,0,1,116.0779012
9.315270424,Yes,35,1,0,1,116.0779012
12.13885975,Yes,34,0,1,1,116.0779012
0,Yes,77,1,1,1,161.2109234
0.97171706,Yes,36,2,1,1,161.2109234
2.819410563,Yes,28,6,0,1,161.2109234
28.24991989,Yes,30,3,1,1,164.0445754
16.3374176,Yes,64,3,1,1,164.0445754
6.663248062,Yes,47,4,1,1,164.0445754
9.223818779,Yes,37,0,1,0,164.0445754
15.48827839,Yes,65,4,1,1,164.0445754
23.05533981,Yes,25,6,1,0,164.0445754
16.59400558,No,51,0,1,1,163.9964666
11.37858295,No,28,0,1,1,163.9964666
18.03512383,No,64,0,1,1,163.9964666
11.55672741,No,48,0.5,1,1,163.9964666
13.22715187,No,61,0,1,1,163.9964666
13.47740364,No,32,0,1,1,163.9964666
22.79297066,No,47,0,1,1,163.9964666
18.97056007,No,23,0,1,1,163.9964666
23.58157158,No,59,0,1,1,163.9964666
17.87818909,No,25,0,1,0,163.9964666
20.14047241,No,78,0,1,0,163.9964666
17.3982048,No,33,1,0,1,163.9964666
17.90160751,No,22,0,1,1,163.9964666
11.24992657,No,42,0,1,1,163.9964666
18.08507156,No,38,0,1,1,163.9964666
12.99031544,No,32,2,0,1,163.9964666
20.94554901,No,59,0,1,1,169.3152982
11.4221468,No,51,2,1,1,169.3152982
26.98780251,No,30,6,0,1,169.3152982
21.81758499,No,43,2,1,1,169.3152982
23.08066368,No,61,2,0,1,169.3152982
13.77722359,No,49,3,1,1,169.3152982
18.86979103,No,61,0,1,1,169.3152982
40.82187271,No,51,2,1,0,169.3152982
15.54988861,No,57,0,1,1,169.3152982
20.36681557,No,51,4,1,1,169.3152982
16.74056625,No,42,6,0,1,169.3152982
20.08698654,No,26,9,1,1,169.3152982
17.6861248,Yes,42,6,1,1,166.5017262
8.569624901,Yes,45,2,1,1,166.5017262
12.11754322,Yes,38,6,1,1,166.5017262
2.390548944,Yes,56,0,1,1,166.5017262
2.262212038,Yes,43,3,1,1,166.5017262
7.326071739,Yes,53,0,1,1,166.5017262
14.05822849,Yes,34,2,1,1,166.5017262
14.76156902,Yes,39,6,1,1,166.5017262
9.745539665,Yes,46,0,1,1,166.5017262
12.67403507,Yes,27,0,1,1,166.5017262
29.42346573,Yes,62,4,0,0,163.2533419
6.911289215,Yes,50,0,0,0,163.2533419
8.326375008,Yes,28,3,0,1,163.2533419
12.58905506,Yes,24,4,0,0,163.2533419
8.268404961,Yes,36,0,0,1,163.2533419
23.8146553,Yes,61,0,1,0,163.2533419
9.042626381,Yes,39,3,0,1,163.2533419
7.706522942,Yes,40,6,0,1,163.2533419
7.278342247,Yes,61,3,0,1,163.2533419
8.808552742,Yes,45,0,0,1,163.2533419
2.541304827,Yes,51,3,0,1,163.2533419
7.176884651,Yes,67,0,0,1,163.2533419
4.11857605,Yes,28,0,0,1,163.2533419
16.17078209,Yes,47,0,0,1,163.2533419
13.84389591,Yes,21,6,1,0,163.2533419
3.245784044,Yes,34,3,0,0,163.2533419
10.60390759,Yes,71,0,1,1,163.2533419
3.631698847,Yes,31,3,1,0,163.2533419
6.603863716,Yes,34,4,0,0,163.2533419
14.49424839,Yes,65,0,1,0,163.2533419
9.686554909,Yes,26,5,1,0,163.2533419
6.09096241,Yes,33,3,0,1,163.2533419
10.31973171,Yes,31,3,0,1,163.2533419
2.867870569,Yes,54,2,0,1,163.2533419
4.313242912,Yes,34,3,0,1,163.2533419
3.834338427,Yes,34,3,1,1,163.2533419
8.34439373,Yes,27,3,0,1,163.2533419
14.65966702,Yes,56,0,1,0,163.2533419
7.276652336,Yes,51,2,0,1,163.2533419
2.707208872,Yes,47,0,0,1,163.2533419
5.806137085,Yes,30,0,0,1,163.2533419
5.39140892,Yes,25,4,1,1,163.2533419
13.449893,Yes,38,0,1,0,163.2533419
12.68387699,Yes,44,0,0,1,163.2533419
0.708007991,Yes,26,0,0,1,163.2533419
16.02595711,Yes,61,0,1,0,163.2533419
23.02093506,Yes,51,0,0,0,163.2533419
10.73406506,Yes,37,0,1,1,163.2533419
6.795681953,Yes,42,1,0,1,163.2533419
9.737528801,Yes,76,0,0,1,163.2533419
29.68202972,Yes,54,0,0,1,163.2533419
3.273151636,Yes,71,4,1,1,163.2533419
8.533671379,Yes,32,1,1,0,163.2533419
17.24945641,Yes,58,2,0,1,163.2533419
10.61359501,Yes,27,4,0,1,163.2533419
12.53507137,Yes,48,2,0,1,163.2533419
3.781172037,Yes,35,2,1,0,163.2533419
8.416172981,Yes,47,1,1,0,163.2533419
6.612951279,Yes,36,2,1,1,163.2533419
22.00430679,Yes,58,0,1,0,163.2533419
7.895245552,Yes,29,3,0,1,163.2533419
4.509200096,Yes,29,0,1,0,163.2533419
5.913128853,Yes,31,1,1,0,163.2533419
5.908283234,Yes,34,2,0,1,163.2533419
3.547078371,Yes,31,4,1,0,163.2533419
8.316296577,Yes,42,4,0,1,163.2533419
15.02026653,Yes,37,2,0,1,163.2533419
3.040408373,Yes,40,3,0,1,163.2533419
14.84483051,Yes,68,0,0,0,163.2533419
6.016291618,Yes,40,3,0,1,163.2533419
18.04097557,Yes,24,4,1,1,163.2533419
11.88879871,Yes,47,0,1,1,163.2533419
8.094885826,Yes,84,0,1,0,163.2533419
7.582327843,Yes,27,2,1,1,163.2533419
30.74644089,Yes,27,0,0,0,163.2533419
11.09725475,Yes,56,0,0,1,163.2533419
2.963409662,Yes,49,3,1,0,163.2533419
0,Yes,45,3,0,0,163.2533419
13.72685337,Yes,47,0,0,0,163.2533419
3.948323488,Yes,32,0,1,0,163.2533419
17.83592606,Yes,25,4,0,1,163.2533419
11.30967236,Yes,61,0,1,1,163.2533419
5.65928936,Yes,35,4,0,1,163.2533419
16.56391335,Yes,48,0,0,1,163.2533419
15.98115635,Yes,63,0,1,1,162.4827673
40.21129608,Yes,46,1,1,0,162.4827673
13.92577648,Yes,37,2,0,1,162.4827673
8.595118523,Yes,62,0,0,1,162.4827673
4.20274353,Yes,28,0,0,1,162.4827673
12.01947689,Yes,46,0,1,1,162.4827673
27.86239624,Yes,50,0,1,0,162.4827673
4.520899773,Yes,59,2,1,1,162.4827673
19.09904671,No,36,6,0,1,151.9986677
38.77815628,No,52,3,1,1,151.9986677
15.23027706,No,35,6,1,1,151.9986677
13.38833904,No,46,3,0,1,151.9986677
9.910387039,No,42,0,0,1,151.9986677
12.07377338,No,76,2,1,0,151.9986677
37.48519135,No,60,3,1,1,151.9986677
24.67649651,No,33,6,1,0,151.9986677
22.4945488,No,53,5,0,1,151.9986677
18.862463,No,48,2,0,1,151.9986677
38.66218185,No,44,3,1,1,151.9986677
23.49592018,No,38,6,1,0,151.9986677
24.10080147,No,38,6,0,1,151.9986677
18.82312965,No,71,0,1,1,151.9986677
36.92139053,No,28,6,0,1,151.9986677
34.93107605,No,71,3,1,0,151.9986677
7.635998726,Yes,49,2,1,1,150.0925808
7.25590229,Yes,40,2,0,1,150.0925808
5.872721672,Yes,49,0,1,1,150.0925808
0.443666637,Yes,35,3,0,1,150.0925808
23.02379227,Yes,67,0,1,0,150.0925808
18.00011635,Yes,68,0,0,1,150.0925808
16.10255051,Yes,26,9,0,1,150.0925808
13.69528103,Yes,53,2,0,1,150.0925808
6.370457649,Yes,55,2,1,1,150.0925808
16.88830948,Yes,42,3,0,1,150.0925808
49.13565826,Yes,69,0,0,1,150.0925808
6.209882736,Yes,40,9,0,1,150.0925808
27.33021545,Yes,70,0,1,1,150.0925808
21.33237648,Yes,45,0.5,0,1,150.0925808
17.25951576,Yes,48,0,0,1,150.0925808
2.141752481,Yes,44,2,1,1,150.0925808
12.0724802,Yes,35,3,1,0,150.4854276
25.60061264,Yes,41,3,1,1,150.4854276
0.954477489,Yes,58,0,0,1,150.4854276
10.83662319,Yes,43,5,1,1,150.4854276
14.88025188,Yes,51,3,0,1,150.4854276
